domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,plantstatus,stemdiameter,measurementheight,vdapexheight,vdbaseheight,vdapexbreakheight,vdbasebreakheight,basecrownheight,maxcrowndiameter,ninetycrowndiameter,breakdiameter,canopyposition,shape,basalstemdiameter,basalstemdiametermeasurementheight,maxbasecrowndiameter,ninetybasecrowndiameter,remarks,recordedby,measuredby
D07,ORNL,ORNL_037,41,3,00441,NEON.PLA.D07.ORNL.00441,1,13.6,130,8.4,-1.7,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,41,3,00443,NEON.PLA.D07.ORNL.00443,1,34.6,130,25.6,-1.2,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,41,3,00445,NEON.PLA.D07.ORNL.00445,1,10.2,130,9.9,-1.2,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,41,3,00451,NEON.PLA.D07.ORNL.00451,1,31.1,130,25.7,-2.1,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,41,4,00397,NEON.PLA.D07.ORNL.00397,13,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00206,NEON.PLA.D07.ORNL.00206,1,5.9,130,4.3,-1.9,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00174,NEON.PLA.D07.ORNL.00174,1,2.2,130,2.8,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00175,NEON.PLA.D07.ORNL.00175,15,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00460,NEON.PLA.D07.ORNL.00460,1,2.4,130,3.4,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00176,NEON.PLA.D07.ORNL.00176,1,4.4,130,4.4,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00177,NEON.PLA.D07.ORNL.00177,1,5.6,130,6.2,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00178,NEON.PLA.D07.ORNL.00178,1,3.9,130,4.3,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00179,NEON.PLA.D07.ORNL.00179,1,5.3,130,5.7,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00180,NEON.PLA.D07.ORNL.00180,1,12.5,130,8.9,-2,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00181,NEON.PLA.D07.ORNL.00181,1,67.4,130,24.7,-2.5,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00182,NEON.PLA.D07.ORNL.00182,1,3.5,130,5.3,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00183,NEON.PLA.D07.ORNL.00183,1,5,130,4.1,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00184,NEON.PLA.D07.ORNL.00184,1,7.3,130,5,-2.1,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00185,NEON.PLA.D07.ORNL.00185,1,5.3,130,5.5,-1,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00186,NEON.PLA.D07.ORNL.00186,13,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00187,NEON.PLA.D07.ORNL.00187,1,2.2,130,3,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00188,NEON.PLA.D07.ORNL.00188,1,,,1.2,0,,,,,,,,,1.2,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,3,00191,NEON.PLA.D07.ORNL.00191,1,39.2,130,24.6,-2,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,1,00193,NEON.PLA.D07.ORNL.00193,1,3.1,130,3.4,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,3,00202,NEON.PLA.D07.ORNL.00202,1,46.8,130,26.7,-1.2,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,3,00205,NEON.PLA.D07.ORNL.00205,1,15.6,130,12.5,-1.4,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00207,NEON.PLA.D07.ORNL.00207,1,3.7,130,3.6,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00208,NEON.PLA.D07.ORNL.00208,1,4.3,130,5.6,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00461,NEON.PLA.D07.ORNL.00461,2,,,1.7,0,,,,,,,,,1.3,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00461,NEON.PLA.D07.ORNL.00461,1,,,1.7,0,,,,,,,,,1.1,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00462,NEON.PLA.D07.ORNL.00462,1,,,0.8,0,,,,,,,,,1.1,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00209,NEON.PLA.D07.ORNL.00209,1,,,1.4,0,,,,,,,,,1.2,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00210,NEON.PLA.D07.ORNL.00210,1,3.7,130,3.8,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00211,NEON.PLA.D07.ORNL.00211,16,,,,,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00212,NEON.PLA.D07.ORNL.00212,1,6.6,130,5.8,-1.7,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00214,NEON.PLA.D07.ORNL.00214,1,2.5,130,3.5,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00347,NEON.PLA.D07.ORNL.00347,1,,,1.3,0,,,,,,,,,1.2,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00215,NEON.PLA.D07.ORNL.00215,1,12.2,130,9.2,-2.1,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00216,NEON.PLA.D07.ORNL.00216,1,,,1.7,0,,,,,,,,,1.3,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00218,NEON.PLA.D07.ORNL.00218,1,,,1.8,0,,,,,,,,,1.9,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00219,NEON.PLA.D07.ORNL.00219,1,,,1.7,0,,,,,,,,,1.3,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00220,NEON.PLA.D07.ORNL.00220,1,1.1,130,1.8,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00221,NEON.PLA.D07.ORNL.00221,1,5.9,130,3.4,-2.1,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00222,NEON.PLA.D07.ORNL.00222,1,7.7,130,5,-2,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00223,NEON.PLA.D07.ORNL.00223,1,4.6,130,5,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00224,NEON.PLA.D07.ORNL.00224,1,2.2,130,2.6,0,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,4,00453,NEON.PLA.D07.ORNL.00453,1,,,0.9,0,,,,,,,,,1,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,41,4,00463,NEON.PLA.D07.ORNL.00463,1,,,1,0,,,,,,,,,1,10,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,2,00231,NEON.PLA.D07.ORNL.00231,1,46.7,130,25.2,-3.1,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,2,00233,NEON.PLA.D07.ORNL.00233,1,35.8,130,24.7,-1.8,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,,00233A,NEON.PLA.D07.ORNL.00233A,1,36.9,130,24.7,-1.8,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,,00233B,NEON.PLA.D07.ORNL.00233B,1,24.4,130,24.7,-1.8,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,21,2,00236,NEON.PLA.D07.ORNL.00236,1,14.1,130,13.1,-2.9,,,,,,,,,,,,,,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D07,ORNL,ORNL_037,41,2,00417,NEON.PLA.D07.ORNL.00417,8,,,,,,,,,,,,,,,,,Wrong species,mcumberland@battelleecology.org,aferchaud@battelleecology.org
D05,UNDE,UNDE_043,39,,03493,NEON.PLA.D05.UNDE.03493,16,,,,,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03464,NEON.PLA.D05.UNDE.03464,16,,,,,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03494,NEON.PLA.D05.UNDE.03494,1,15.4,130,11.4,-1.8,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03465,NEON.PLA.D05.UNDE.03465,1,28.4,130,20.9,-1.4,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03468,NEON.PLA.D05.UNDE.03468,1,12.6,130,12,-2.3,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09660,NEON.PLA.D05.UNDE.09660,1,40.6,130,22,-1.8,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03433,NEON.PLA.D05.UNDE.03433,1,26.3,130,18.1,-1.7,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09664,NEON.PLA.D05.UNDE.09664,1,12.4,130,11.3,-1.7,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03490,NEON.PLA.D05.UNDE.03490,1,18.6,130,19.2,-1.6,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,05490,NEON.PLA.D05.UNDE.05490,1,,,,,,,,,,,,,,,,,Is 3490,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03488,NEON.PLA.D05.UNDE.03488,1,14,130,15.8,-1.2,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03444,NEON.PLA.D05.UNDE.03444,1,11.4,130,11.4,-1,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09677,NEON.PLA.D05.UNDE.09677,1,13.5,130,11.5,-1.6,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03300,NEON.PLA.D05.UNDE.03300,1,13.3,130,6.8,-1.2,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09596,NEON.PLA.D05.UNDE.09596,1,16.7,130,13.7,-0.9,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09596A,NEON.PLA.D05.UNDE.09596A,1,13.1,130,,,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09596B,NEON.PLA.D05.UNDE.09596B,1,11.5,130,,,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03492,NEON.PLA.D05.UNDE.03492,1,24.4,130,20.2,-1.4,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03492A,NEON.PLA.D05.UNDE.03492A,1,29,130,,,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,02218,NEON.PLA.D05.UNDE.02218,6,31.8,130,19.5,-1.3,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09640,NEON.PLA.D05.UNDE.09640,1,11.4,130,10.1,-1.2,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09678,NEON.PLA.D05.UNDE.09678,1,10.7,130,8.8,-1.3,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,02227,NEON.PLA.D05.UNDE.02227,1,13.6,130,13.2,-1.7,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03486,NEON.PLA.D05.UNDE.03486,10,36.2,130,4.1,-1.6,4.1,-1.6,,,,29.6,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03482,NEON.PLA.D05.UNDE.03482,10,23.3,130,2.4,-1.5,2.4,-1.5,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03477,NEON.PLA.D05.UNDE.03477,1,16,130,11.5,-1.4,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09598,NEON.PLA.D05.UNDE.09598,7,33.6,130,17.9,-1.2,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09668,NEON.PLA.D05.UNDE.09668,7,39.3,130,19.5,-1.2,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03435,NEON.PLA.D05.UNDE.03435,10,16.9,130,7.5,-1.8,7.5,-1.8,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,01450,NEON.PLA.D05.UNDE.01450,1,11.7,130,11.1,-1.7,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03495,NEON.PLA.D05.UNDE.03495,10,15.5,130,5.6,-2,5.6,-2,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09631,NEON.PLA.D05.UNDE.09631,1,10.5,130,10.5,-2.2,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,04396,NEON.PLA.D05.UNDE.04396,6,17.3,150,10.4,-1.8,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03431,NEON.PLA.D05.UNDE.03431,6,34.8,130,18.6,-1.6,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03434,NEON.PLA.D05.UNDE.03434,1,28.8,130,20.3,-1.3,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03480,NEON.PLA.D05.UNDE.03480,1,34.1,130,20.5,-1,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03440,NEON.PLA.D05.UNDE.03440,1,12.7,130,10.8,-2,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,01536,NEON.PLA.D05.UNDE.01536,1,10.4,130,10.3,-1.7,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,01536A,NEON.PLA.D05.UNDE.01536A,1,6.1,130,,,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09672,NEON.PLA.D05.UNDE.09672,1,21.4,130,18.1,-1.4,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03454,NEON.PLA.D05.UNDE.03454,1,20.4,130,17.6,-1.9,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03470,NEON.PLA.D05.UNDE.03470,1,18.7,130,18.8,-1.5,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,03453,NEON.PLA.D05.UNDE.03453,6,17.8,130,12.6,-1,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09689,NEON.PLA.D05.UNDE.09689,1,12.7,130,9.7,-1.6,,,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D05,UNDE,UNDE_043,39,,09689A,NEON.PLA.D05.UNDE.09689A,9,6.1,130,,,3.5,-1.6,,,,,,,,,,,,kmcmahon@neoninc.org,dfang@battelleecology.org
D08,TALL,TALL_042,39,3,11198,NEON.PLA.D08.TALL.11198,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,03380,NEON.PLA.D08.TALL.03380,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,00706,NEON.PLA.D08.TALL.00706,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,00714,NEON.PLA.D08.TALL.00714,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,03385,NEON.PLA.D08.TALL.03385,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,03388,NEON.PLA.D08.TALL.03388,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11120,NEON.PLA.D08.TALL.11120,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,11346,NEON.PLA.D08.TALL.11346,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03204,NEON.PLA.D08.TALL.03204,1,21.8,130,15.4,-1.9,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03206,NEON.PLA.D08.TALL.03206,1,29.8,130,12.1,-2.2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03208,NEON.PLA.D08.TALL.03208,1,11.5,130,10.9,-2.3,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03216,NEON.PLA.D08.TALL.03216,1,18.5,130,11.7,-2.4,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03222,NEON.PLA.D08.TALL.03222,1,16.6,130,11.3,-2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03221,NEON.PLA.D08.TALL.03221,1,30.1,130,14.4,-2.2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03223,NEON.PLA.D08.TALL.03223,1,16.7,130,10.8,-2.4,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03225,NEON.PLA.D08.TALL.03225,1,25.9,130,12.6,-0.6,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03219,NEON.PLA.D08.TALL.03219,1,11.5,130,7.3,-2.4,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03220,NEON.PLA.D08.TALL.03220,1,13,130,10.4,-1.8,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03218,NEON.PLA.D08.TALL.03218,1,13.9,130,11.1,-2.5,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03217,NEON.PLA.D08.TALL.03217,1,15.1,130,10.4,-2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03227,NEON.PLA.D08.TALL.03227,1,24.7,130,12,-2.2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03226,NEON.PLA.D08.TALL.03226,1,15.8,130,10,-2.3,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03400,NEON.PLA.D08.TALL.03400,8,15.4,130,11.3,-2.1,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03203,NEON.PLA.D08.TALL.03203,8,9.4,130,8.7,-2.5,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03397,NEON.PLA.D08.TALL.03397,1,12.6,130,11,-1.9,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,11345,NEON.PLA.D08.TALL.11345,1,10.4,130,10,-1.9,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,11345A,NEON.PLA.D08.TALL.11345A,1,9,130,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03209,NEON.PLA.D08.TALL.03209,1,12.8,130,10.7,-1.4,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03394,NEON.PLA.D08.TALL.03394,1,22.7,130,11.5,-2.1,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03215,NEON.PLA.D08.TALL.03215,1,20.4,130,10.9,-2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03214,NEON.PLA.D08.TALL.03214,1,12.9,130,12.2,-2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03213,NEON.PLA.D08.TALL.03213,1,12.6,130,10,-2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03212,NEON.PLA.D08.TALL.03212,1,28.8,130,10.9,-2.5,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,03210,NEON.PLA.D08.TALL.03210,6,36.4,130,10.4,-2.2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03364,NEON.PLA.D08.TALL.03364,2,,,1.2,0,,,,1.2,0.9,,,cylinder,1.9,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03363,NEON.PLA.D08.TALL.03363,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03368,NEON.PLA.D08.TALL.03368,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03369,NEON.PLA.D08.TALL.03369,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03367,NEON.PLA.D08.TALL.03367,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,11465,NEON.PLA.D08.TALL.11465,1,,,1,0,,,,1,0.5,,,cylinder,1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03365,NEON.PLA.D08.TALL.03365,2,,,1.2,0,,,0.6,0.7,0.6,,,ellipsoid or sphere,1.2,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03455,NEON.PLA.D08.TALL.03455,2,,,1,0,,,,,,,,cylinder,1.6,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03454,NEON.PLA.D08.TALL.03454,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03302,NEON.PLA.D08.TALL.03302,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,00796,NEON.PLA.D08.TALL.00796,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,11466,NEON.PLA.D08.TALL.11466,2,,,0.9,0,,,0.4,0.6,0.4,,,ellipsoid or sphere,1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,11107,NEON.PLA.D08.TALL.11107,1,,,1.2,0,,,,0.7,0.6,,,cylinder,1.3,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,03372,NEON.PLA.D08.TALL.03372,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
