uid,startDate,endDate,eventID,plotID,subplotID,nestedSubplotID,tagID,individualID,individualBarcode,individualFate,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,vdApexHeight,vdBaseHeight,vdApexBreakHeight,vdBaseBreakHeight,height,breakHeight,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter,breakDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF,siteID,ID,dupCheck,errorField,sitID,domainID
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,3,378,NEON.PLA.D07.MLBS.00378,,released,,small tree,Live,2.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21556,NEON.PLA.D07.MLBS.00378*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,3,379,NEON.PLA.D07.MLBS.00379,,released,,single shrub,Live,,,6.1,0,,,6.1,,,5.1,4.8,,Mostly shaded,cylinder,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21557,NEON.PLA.D07.MLBS.00379*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,3,380,NEON.PLA.D07.MLBS.00380,,released,,small shrub,Live,,,1.5,0,,,1.5,,,1.3,1.2,,Full shade,cylinder,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21558,NEON.PLA.D07.MLBS.00380*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,3,381,NEON.PLA.D07.MLBS.00381,,released,,single bole tree,Live,35.5,130,,,,,,,,0,0,,Full sun,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21559,NEON.PLA.D07.MLBS.00381*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,3,382,NEON.PLA.D07.MLBS.00382,,released,,small tree,Standing dead,5.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21560,NEON.PLA.D07.MLBS.00382*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,3,383,NEON.PLA.D07.MLBS.00383,,released,,small tree,Live,5.6,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21561,NEON.PLA.D07.MLBS.00383*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,3,384,NEON.PLA.D07.MLBS.00384,,released,,small tree,Live,1.6,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21562,NEON.PLA.D07.MLBS.00384*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,385,NEON.PLA.D07.MLBS.00385,,released,,multi-bole tree,Live,16.3,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21563,NEON.PLA.D07.MLBS.00385*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,00385A,NEON.PLA.D07.MLBS.00385A,,released,,,Live,12.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21564,NEON.PLA.D07.MLBS.00385A*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,00385B,NEON.PLA.D07.MLBS.00385B,,released,,,Live,10,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21565,NEON.PLA.D07.MLBS.00385B*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,386,NEON.PLA.D07.MLBS.00386,,released,,single bole tree,Live,13.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21566,NEON.PLA.D07.MLBS.00386*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,387,NEON.PLA.D07.MLBS.00387,,released,,single bole tree,Live,21.9,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21567,NEON.PLA.D07.MLBS.00387*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,388,NEON.PLA.D07.MLBS.00388,,released,,single bole tree,Live,12.7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21568,NEON.PLA.D07.MLBS.00388*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,389,NEON.PLA.D07.MLBS.00389,,released,,single bole tree,Standing dead,16.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21569,NEON.PLA.D07.MLBS.00389*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,390,NEON.PLA.D07.MLBS.00390,,released,,single bole tree,Live,20.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21570,NEON.PLA.D07.MLBS.00390*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,391,NEON.PLA.D07.MLBS.00391,,released,,single bole tree,Live,17,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21571,NEON.PLA.D07.MLBS.00391*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,392,NEON.PLA.D07.MLBS.00392,,released,,single bole tree,Live,22.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21572,NEON.PLA.D07.MLBS.00392*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,4,393,NEON.PLA.D07.MLBS.00393,,released,,single bole tree,Live,28.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21573,NEON.PLA.D07.MLBS.00393*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,394,NEON.PLA.D07.MLBS.00394,,released,,single bole tree,Standing dead,13.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21574,NEON.PLA.D07.MLBS.00394*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,395,NEON.PLA.D07.MLBS.00395,,released,,single bole tree,Live,29,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21575,NEON.PLA.D07.MLBS.00395*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,396,NEON.PLA.D07.MLBS.00396,,released,,single bole tree,Live,11.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21576,NEON.PLA.D07.MLBS.00396*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,397,NEON.PLA.D07.MLBS.00397,,released,,single bole tree,Live,32.9,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21577,NEON.PLA.D07.MLBS.00397*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,398,NEON.PLA.D07.MLBS.00398,,released,,single bole tree,Live,12.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21578,NEON.PLA.D07.MLBS.00398*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,399,NEON.PLA.D07.MLBS.00399,,released,,single bole tree,Live,14.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21579,NEON.PLA.D07.MLBS.00399*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,400,NEON.PLA.D07.MLBS.00400,,released,,single bole tree,Live,22.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21580,NEON.PLA.D07.MLBS.00400*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,401,NEON.PLA.D07.MLBS.00401,,released,,multi-bole tree,Live,21.9,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21581,NEON.PLA.D07.MLBS.00401*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,00401A,NEON.PLA.D07.MLBS.00401A,,released,,,Live,21,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21582,NEON.PLA.D07.MLBS.00401A*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,00401B,NEON.PLA.D07.MLBS.00401B,,released,,,Live,16.4,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21583,NEON.PLA.D07.MLBS.00401B*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,402,NEON.PLA.D07.MLBS.00402,,released,,single bole tree,Live,17,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21584,NEON.PLA.D07.MLBS.00402*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,39,2,403,NEON.PLA.D07.MLBS.00403,,released,,single bole tree,Live,13.3,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21585,NEON.PLA.D07.MLBS.00403*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,404,NEON.PLA.D07.MLBS.00404,,released,,multi-bole tree,Live,32.8,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21586,NEON.PLA.D07.MLBS.00404*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,00404A,NEON.PLA.D07.MLBS.00404A,,released,,,Live,23.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21587,NEON.PLA.D07.MLBS.00404A*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,405,NEON.PLA.D07.MLBS.00405,,released,,single bole tree,Live,22.4,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21588,NEON.PLA.D07.MLBS.00405*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,406,NEON.PLA.D07.MLBS.00406,,released,,small tree,Live,4.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21589,NEON.PLA.D07.MLBS.00406*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,407,NEON.PLA.D07.MLBS.00407,,released,,small tree,Live,7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21590,NEON.PLA.D07.MLBS.00407*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,408,NEON.PLA.D07.MLBS.00408,,released,,single bole tree,Live,22.8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21591,NEON.PLA.D07.MLBS.00408*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,409,NEON.PLA.D07.MLBS.00409,,released,,single bole tree,Live,10,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21592,NEON.PLA.D07.MLBS.00409*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,410,NEON.PLA.D07.MLBS.00410,,released,,single bole tree,Live,23.3,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21593,NEON.PLA.D07.MLBS.00410*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,411,NEON.PLA.D07.MLBS.00411,,released,,single bole tree,Standing dead,15.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21594,NEON.PLA.D07.MLBS.00411*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,412,NEON.PLA.D07.MLBS.00412,,released,,single bole tree,Live,13.7,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21595,NEON.PLA.D07.MLBS.00412*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,413,NEON.PLA.D07.MLBS.00413,,released,,single bole tree,Standing dead,11,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21596,NEON.PLA.D07.MLBS.00413*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,414,NEON.PLA.D07.MLBS.00414,,released,,small tree,Live,2.6,10,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21597,NEON.PLA.D07.MLBS.00414*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,415,NEON.PLA.D07.MLBS.00415,,released,,single bole tree,Live,24.8,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21598,NEON.PLA.D07.MLBS.00415*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,416,NEON.PLA.D07.MLBS.00416,,released,,small tree,Live,1.6,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21599,NEON.PLA.D07.MLBS.00416*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,417,NEON.PLA.D07.MLBS.00417,,released,,single bole tree,Live,29.4,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21600,NEON.PLA.D07.MLBS.00417*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,418,NEON.PLA.D07.MLBS.00418,,released,,single bole tree,Live,22.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21601,NEON.PLA.D07.MLBS.00418*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,419,NEON.PLA.D07.MLBS.00419,,released,,single bole tree,Live,10.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21602,NEON.PLA.D07.MLBS.00419*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,420,NEON.PLA.D07.MLBS.00420,,released,,single bole tree,Live,,,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21603,NEON.PLA.D07.MLBS.00420*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,1,421,NEON.PLA.D07.MLBS.00421,,released,,small tree,Live,3.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21604,NEON.PLA.D07.MLBS.00421*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,3,422,NEON.PLA.D07.MLBS.00422,,released,,single bole tree,Live,54.1,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21605,NEON.PLA.D07.MLBS.00422*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,3,423,NEON.PLA.D07.MLBS.00423,,released,,single bole tree,Live,22.2,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21606,NEON.PLA.D07.MLBS.00423*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,424,NEON.PLA.D07.MLBS.00424,,released,,single bole tree,Live,34.3,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21607,NEON.PLA.D07.MLBS.00424*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,425,NEON.PLA.D07.MLBS.00425,,released,,single bole tree,Live,27.1,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21608,NEON.PLA.D07.MLBS.00425*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,426,NEON.PLA.D07.MLBS.00426,,released,,single bole tree,Live,34.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21609,NEON.PLA.D07.MLBS.00426*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,427,NEON.PLA.D07.MLBS.00427,,released,,single bole tree,Live,15.4,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21610,NEON.PLA.D07.MLBS.00427*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,428,NEON.PLA.D07.MLBS.00428,,released,,single bole tree,Live,25.5,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21611,NEON.PLA.D07.MLBS.00428*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,429,NEON.PLA.D07.MLBS.00429,,released,,single bole tree,Live,,,,,,,,,,0,0,,Partially shaded,,22.1,130,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21612,NEON.PLA.D07.MLBS.00429*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,430,NEON.PLA.D07.MLBS.00430,,released,,single bole tree,Live,26.9,130,,,,,,,,0,0,,Partially shaded,,,130,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21613,NEON.PLA.D07.MLBS.00430*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,431,NEON.PLA.D07.MLBS.00431,,released,,single bole tree,Standing dead,17.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21614,NEON.PLA.D07.MLBS.00431*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,433,NEON.PLA.D07.MLBS.00433,,released,,single bole tree,Live,27.7,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21615,NEON.PLA.D07.MLBS.00433*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,2,434,NEON.PLA.D07.MLBS.00434,,released,,single bole tree,Standing dead,10.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21616,NEON.PLA.D07.MLBS.00434*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,435,NEON.PLA.D07.MLBS.00435,,released,,small tree,Live,6,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21617,NEON.PLA.D07.MLBS.00435*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,436,NEON.PLA.D07.MLBS.00436,,released,,small tree,Live,5.2,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21618,NEON.PLA.D07.MLBS.00436*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,437,NEON.PLA.D07.MLBS.00437,,released,,single bole tree,Live,37.8,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21619,NEON.PLA.D07.MLBS.00437*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,438,NEON.PLA.D07.MLBS.00438,,released,,single bole tree,Standing dead,10.9,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21620,NEON.PLA.D07.MLBS.00438*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,439,NEON.PLA.D07.MLBS.00439,,released,,single shrub,Live,,,2.8,0,,,2.8,,,2,2,,Mostly shaded,cylinder,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21621,NEON.PLA.D07.MLBS.00439*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,440,NEON.PLA.D07.MLBS.00440,,released,,small tree,Standing dead,8,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21622,NEON.PLA.D07.MLBS.00440*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,441,NEON.PLA.D07.MLBS.00441,,released,,single bole tree,Standing dead,10.4,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21623,NEON.PLA.D07.MLBS.00441*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,442,NEON.PLA.D07.MLBS.00442,,released,,small tree,Live,1.7,130,,,,,,,,0,0,,Mostly shaded,,0,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21624,NEON.PLA.D07.MLBS.00442*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,443,NEON.PLA.D07.MLBS.00443,,released,,small tree,Live,2.5,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21625,NEON.PLA.D07.MLBS.00443*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,444,NEON.PLA.D07.MLBS.00444,,released,,single bole tree,Live,9,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21626,NEON.PLA.D07.MLBS.00444*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,445,NEON.PLA.D07.MLBS.00445,,released,,small tree,Live,3.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21627,NEON.PLA.D07.MLBS.00445*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,446,NEON.PLA.D07.MLBS.00446,,released,,single bole tree,Live,40,130,,,,,,,,0,0,,Partially shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21628,NEON.PLA.D07.MLBS.00446*2015-09-29,,MLBS,D07
,2015-09-29,2015-09-29,vst_MLBS_2015,MLBS_075.basePlot.vst,41,4,447,NEON.PLA.D07.MLBS.00447,,released,,small tree,Standing dead,3.1,130,,,,,,,,0,0,,Mostly shaded,,,,,,,mcumberland@field-ops.org,cjuneau@field-ops.org,legacyData,MLBS,21629,NEON.PLA.D07.MLBS.00447*2015-09-29,,MLBS,D07
