startdate,eventid,domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,vstid,pointid,stemdistance,stemazimuth,supportingstemtagid,previouslytaggedas,taxonid,identificationqualifier,remarks,measuredby,recordedby
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,3,01076,NEON.PLA.D07.MLBS.01076,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,3,01077,NEON.PLA.D07.MLBS.01077,,59,25.3,164.7,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,3,01078,NEON.PLA.D07.MLBS.01078,,,,,,,TSCA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,3,01079,NEON.PLA.D07.MLBS.01079,,59,29.4,164.5,NA,,PRSE2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,3,01080,NEON.PLA.D07.MLBS.01080,,59,29,162.3,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,3,01081,NEON.PLA.D07.MLBS.01081,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01082,NEON.PLA.D07.MLBS.01082,,59,32,172.2,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01082A,NEON.PLA.D07.MLBS.01082A,,59,32,172.2,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01083,NEON.PLA.D07.MLBS.01083,,59,33.5,168.8,NA,,PINUS,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01084,NEON.PLA.D07.MLBS.01084,,59,34.9,173.3,NA,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01085,NEON.PLA.D07.MLBS.01085,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01086,NEON.PLA.D07.MLBS.01086,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01087,NEON.PLA.D07.MLBS.01087,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01088,NEON.PLA.D07.MLBS.01088,,59,33,180.8,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01088A,NEON.PLA.D07.MLBS.01088A,,59,33,180.8,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01089,NEON.PLA.D07.MLBS.01089,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01090,NEON.PLA.D07.MLBS.01090,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01091,NEON.PLA.D07.MLBS.01091,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01092,NEON.PLA.D07.MLBS.01092,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,1,01093,NEON.PLA.D07.MLBS.01093,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,2,01094,NEON.PLA.D07.MLBS.01094,VST.MLBS.01094.2015,59,40,165.6,,,PINUS,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,2,01095,NEON.PLA.D07.MLBS.01095,VST.MLBS.01095.2015,25,8.4,277.7,,,PINUS,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,2,01096,NEON.PLA.D07.MLBS.01096,VST.MLBS.01096.2015,25,2.7,301.2,,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,2,01097,NEON.PLA.D07.MLBS.01097,,59,39.9,161.3,NA,,PINUS,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,2,01098,NEON.PLA.D07.MLBS.01098,,59,37.9,161.5,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,2,01099,NEON.PLA.D07.MLBS.01099,,59,35.9,163.6,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,2,01100,NEON.PLA.D07.MLBS.01100,,59,37,157.5,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,2,01101,NEON.PLA.D07.MLBS.01101,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,2,01102,NEON.PLA.D07.MLBS.01102,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,4,01103,NEON.PLA.D07.MLBS.01103,,59,32.9,149.2,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,4,01104,NEON.PLA.D07.MLBS.01104,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,4,01105,NEON.PLA.D07.MLBS.01105,,59,31,159.4,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,23,4,01106,NEON.PLA.D07.MLBS.01106,,59,27.4,146.7,NA,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,2,01107,NEON.PLA.D07.MLBS.01107,,59,23.6,143.4,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,2,01108,NEON.PLA.D07.MLBS.01108,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,2,01109,NEON.PLA.D07.MLBS.01109,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,2,01110,NEON.PLA.D07.MLBS.01110,,59,22.1,123.3,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,4,01111,NEON.PLA.D07.MLBS.01111,,59,15.8,114.6,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,4,01112,NEON.PLA.D07.MLBS.01112,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,2,01113,NEON.PLA.D07.MLBS.01113,,59,16.1,137,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01114,NEON.PLA.D07.MLBS.01114,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,3,01115,NEON.PLA.D07.MLBS.01115,,59,10.1,126.7,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,3,01116,NEON.PLA.D07.MLBS.01116,,59,7.8,127.2,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,3,01117,NEON.PLA.D07.MLBS.01117,,59,4.6,158.7,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,3,01118,NEON.PLA.D07.MLBS.01118,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,3,01119,NEON.PLA.D07.MLBS.01119,,59,7.2,154.2,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,3,01120,NEON.PLA.D07.MLBS.01120,,59,8.6,141.2,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01121,NEON.PLA.D07.MLBS.01121,,59,15.7,144,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01121A,NEON.PLA.D07.MLBS.01121A,,59,15.7,144,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01122,NEON.PLA.D07.MLBS.01122,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01123,NEON.PLA.D07.MLBS.01123,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01124,NEON.PLA.D07.MLBS.01124,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01125,NEON.PLA.D07.MLBS.01125,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01126,NEON.PLA.D07.MLBS.01126,,59,15.4,153.5,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01127,NEON.PLA.D07.MLBS.01127,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01128,NEON.PLA.D07.MLBS.01128,,59,19,175.1,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2017-10-12,vst_MLBS_2017,D07,MLBS,MLBS_068,21,,01129,NEON.PLA.D07.MLBS.01129,VST.MLBS.01129.2017,,,,,,ACPE,,,lelmore@battelleecology.org,elaske@battelleecology.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01129,NEON.PLA.D07.MLBS.01129,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01130,NEON.PLA.D07.MLBS.01130,,59,20,163.1,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-09-30,vst_MLBS_2015,D07,MLBS,MLBS_066,41,1,01131,NEON.PLA.D07.MLBS.01131,,,,,,,HAVI4,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01132,NEON.PLA.D07.MLBS.01132,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01133,NEON.PLA.D07.MLBS.01133,,23,14.5,351.4,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01134,NEON.PLA.D07.MLBS.01134,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01135,NEON.PLA.D07.MLBS.01135,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01136,NEON.PLA.D07.MLBS.01136,,23,15.7,331.8,NA,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01136A,NEON.PLA.D07.MLBS.01136A,,23,15.7,331.8,NA,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01137,NEON.PLA.D07.MLBS.01137,,23,17,336.4,NA,,QUAL,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01138,NEON.PLA.D07.MLBS.01138,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01139,NEON.PLA.D07.MLBS.01139,,23,19.5,338.7,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01140,NEON.PLA.D07.MLBS.01140,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01141,NEON.PLA.D07.MLBS.01141,,23,22.7,328.7,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01142,NEON.PLA.D07.MLBS.01142,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01143,NEON.PLA.D07.MLBS.01143,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01144,NEON.PLA.D07.MLBS.01144,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01145,NEON.PLA.D07.MLBS.01145,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01146,NEON.PLA.D07.MLBS.01146,,23,22,315.5,NA,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01147,NEON.PLA.D07.MLBS.01147,,23,22.8,318,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01148,NEON.PLA.D07.MLBS.01148,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01149,NEON.PLA.D07.MLBS.01149,,23,25.1,321.1,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01150,NEON.PLA.D07.MLBS.01150,,23,26.5,318.6,NA,,MAAC,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01151,NEON.PLA.D07.MLBS.01151,,,,,,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01152,NEON.PLA.D07.MLBS.01152,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01153,NEON.PLA.D07.MLBS.01153,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01154,NEON.PLA.D07.MLBS.01154,,23,21.4,305.3,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,3,01155,NEON.PLA.D07.MLBS.01155,,23,24.5,313.8,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01156,NEON.PLA.D07.MLBS.01156,,23,21.1,296.8,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01156A,NEON.PLA.D07.MLBS.01156A,,23,21.1,296.8,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01157,NEON.PLA.D07.MLBS.01157,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01158,NEON.PLA.D07.MLBS.01158,,,,,,,ILMO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01159,NEON.PLA.D07.MLBS.01159,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01160,NEON.PLA.D07.MLBS.01160,VST.MLBS.01160.2015,23,18.6,291.8,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2017-10-12,vst_MLBS_2017,D07,MLBS,MLBS_068,21,,01160A,NEON.PLA.D07.MLBS.01160A,VST.MLBS.01160A.2017,23,18.6,291.8,,,ACRU,,,lelmore@battelleecology.org,elaske@battelleecology.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01161,NEON.PLA.D07.MLBS.01161,,,,,,,NYSY,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01162,NEON.PLA.D07.MLBS.01162,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01163,NEON.PLA.D07.MLBS.01163,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01164,NEON.PLA.D07.MLBS.01164,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01165,NEON.PLA.D07.MLBS.01165,,23,10.9,278.9,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01166,NEON.PLA.D07.MLBS.01166,,23,14.8,315.7,NA,,ACRU,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,1,01167,NEON.PLA.D07.MLBS.01167,,23,14.9,300.2,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01168,NEON.PLA.D07.MLBS.01168,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01169,NEON.PLA.D07.MLBS.01169,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01170,NEON.PLA.D07.MLBS.01170,,23,10.1,311.4,NA,,QUCO2,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01171,NEON.PLA.D07.MLBS.01171,,23,8.9,303.6,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2017-10-12,vst_MLBS_2017,D07,MLBS,MLBS_068,21,4,01171A,NEON.PLA.D07.MLBS.01171A,VST.MLBS.01171A.2017,23,8.9,303.6,,,AMLA,,,lelmore@battelleecology.org,elaske@battelleecology.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01172,NEON.PLA.D07.MLBS.01172,,23,12.5,329.1,NA,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01173,NEON.PLA.D07.MLBS.01173,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01174,NEON.PLA.D07.MLBS.01174,,23,6,293.5,NA,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01175,NEON.PLA.D07.MLBS.01175,,23,3.2,319.5,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01176,NEON.PLA.D07.MLBS.01176,,,,,,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01177,NEON.PLA.D07.MLBS.01177,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01178,NEON.PLA.D07.MLBS.01178,,,,,,,AMLA,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01179,NEON.PLA.D07.MLBS.01179,,23,9.8,342.7,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01180,NEON.PLA.D07.MLBS.01180,,23,8,341.9,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,21,4,01181,NEON.PLA.D07.MLBS.01181,,23,8.6,344.3,NA,,AMLA,cf. species,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,3,01182,NEON.PLA.D07.MLBS.01182,,23,19.6,10,NA,,TSCA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,3,01183,NEON.PLA.D07.MLBS.01183,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,3,01184,NEON.PLA.D07.MLBS.01184,,,,,,,KALA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,3,01185,NEON.PLA.D07.MLBS.01185,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,3,01186,NEON.PLA.D07.MLBS.01186,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01187,NEON.PLA.D07.MLBS.01187,,23,10.8,19.6,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01187A,NEON.PLA.D07.MLBS.01187A,,23,10.8,19.6,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01187B,NEON.PLA.D07.MLBS.01187B,,23,10.8,19.6,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01187C,NEON.PLA.D07.MLBS.01187C,,23,10.8,19.6,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,3,01188,NEON.PLA.D07.MLBS.01188,,,,,,,NYSY,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01189,NEON.PLA.D07.MLBS.01189,,,,,,,ACRU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01190,NEON.PLA.D07.MLBS.01190,,,,,,,ACPE,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01191,NEON.PLA.D07.MLBS.01191,,23,8.3,38.3,NA,,QUAL,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01192,NEON.PLA.D07.MLBS.01192,,23,1.7,27.6,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01192A,NEON.PLA.D07.MLBS.01192A,,23,1.7,27.6,NA,,QURU,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01193,NEON.PLA.D07.MLBS.01193,,,,,,,ILMO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01194,NEON.PLA.D07.MLBS.01194,,,,,,,ILMO,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01195,NEON.PLA.D07.MLBS.01195,,23,7.2,65.7,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
2015-10-01,vst_MLBS_2015,D07,MLBS,MLBS_068,23,1,01195A,NEON.PLA.D07.MLBS.01195A,,23,7.2,65.7,NA,,AMLA,,,cjuneau@field-ops.org,mcumberland@field-ops.org
